record_index,byte_offset,sample_seq,time_s,adc_raw_ch01,adc_raw_ch02,adc_raw_ch03,adc_raw_ch04,adc_raw_ch05,adc_raw_ch06,adc_raw_ch07,adc_raw_ch08,adc_raw_ch09,adc_raw_ch10,adc_raw_ch11,adc_raw_ch12,adc_raw_ch13,adc_raw_ch14,adc_raw_ch15,adc_raw_ch16,adc_volts_ch01,adc_volts_ch02,adc_volts_ch03,adc_volts_ch04,adc_volts_ch05,adc_volts_ch06,adc_volts_ch07,adc_volts_ch08,adc_volts_ch09,adc_volts_ch10,adc_volts_ch11,adc_volts_ch12,adc_volts_ch13,adc_volts_ch14,adc_volts_ch15,adc_volts_ch16
4094,147940,198860,1.69,22956,22940,22908,22936,22896,22976,22944,22898,22820,22814,22828,22754,22744,22706,22786,22838,3.5028076171875,3.5003662109375,3.4954833984375,3.499755859375,3.49365234375,3.505859375,3.5009765625,3.49395751953125,3.4820556640625,3.48114013671875,3.4832763671875,3.47198486328125,3.470458984375,3.46466064453125,3.47686767578125,3.48480224609375
4095,147977,198861,1.6905,23002,22982,22958,22980,22938,23004,22982,22934,22850,22842,22858,22782,22762,22734,22792,22862,3.50982666015625,3.50677490234375,3.50311279296875,3.5064697265625,3.50006103515625,3.5101318359375,3.50677490234375,3.49945068359375,3.48663330078125,3.48541259765625,3.48785400390625,3.47625732421875,3.47320556640625,3.46893310546875,3.477783203125,3.48846435546875
4096,148014,198862,1.691,22990,22980,22952,22974,22944,23006,22980,22936,22850,22844,22840,22776,22744,22736,22794,22852,3.50799560546875,3.5064697265625,3.502197265625,3.50555419921875,3.5009765625,3.51043701171875,3.5064697265625,3.499755859375,3.48663330078125,3.4857177734375,3.485107421875,3.475341796875,3.470458984375,3.46923828125,3.47808837890625,3.4869384765625
4097,148051,198863,1.6915,22974,22954,22934,22950,22922,22984,22952,22912,22826,22814,22828,22752,22742,22706,22790,22836,3.50555419921875,3.50250244140625,3.49945068359375,3.50189208984375,3.49761962890625,3.507080078125,3.502197265625,3.49609375,3.48297119140625,3.48114013671875,3.4832763671875,3.4716796875,3.47015380859375,3.46466064453125,3.47747802734375,3.4844970703125
4098,148088,198864,1.692,23014,22992,22974,22994,22972,23036,23008,22952,22874,22872,22890,22804,22784,22762,22844,22868,3.51165771484375,3.50830078125,3.50555419921875,3.50860595703125,3.5052490234375,3.5150146484375,3.5107421875,3.502197265625,3.49029541015625,3.489990234375,3.49273681640625,3.4796142578125,3.4765625,3.47320556640625,3.4857177734375,3.4893798828125
4099,148125,198865,1.6925,22956,22942,22910,22940,22910,22984,22946,22896,22812,22790,22826,22718,22722,22694,22772,22812,3.5028076171875,3.50067138671875,3.49578857421875,3.5003662109375,3.49578857421875,3.507080078125,3.50128173828125,3.49365234375,3.4808349609375,3.47747802734375,3.48297119140625,3.46649169921875,3.46710205078125,3.46282958984375,3.4747314453125,3.4808349609375
4102,148226,198866,1.693,23038,23020,22996,23026,22986,23052,23014,22982,22890,22884,22902,22816,22806,22766,22852,22904,3.51531982421875,3.5125732421875,3.5089111328125,3.51348876953125,3.50738525390625,3.5174560546875,3.51165771484375,3.50677490234375,3.49273681640625,3.4918212890625,3.49456787109375,3.4814453125,3.47991943359375,3.47381591796875,3.4869384765625,3.494873046875
4103,148263,198867,1.6935,22930,22914,22888,22918,22884,22946,22916,22880,22774,22778,22800,22714,22682,22672,22750,22792,3.49884033203125,3.49639892578125,3.492431640625,3.49700927734375,3.4918212890625,3.50128173828125,3.4967041015625,3.4912109375,3.47503662109375,3.47564697265625,3.47900390625,3.46588134765625,3.46099853515625,3.45947265625,3.47137451171875,3.477783203125
4105,148332,198868,1.694,22974,22952,22934,22948,22924,22996,22948,22908,22818,22820,22838,22754,22744,22694,22786,22840,3.50555419921875,3.502197265625,3.49945068359375,3.5015869140625,3.4979248046875,3.5089111328125,3.5015869140625,3.4954833984375,3.48175048828125,3.4820556640625,3.48480224609375,3.47198486328125,3.470458984375,3.46282958984375,3.47686767578125,3.485107421875
4106,148369,198869,1.6945,22924,22900,22878,22904,22870,22938,22896,22862,22768,22768,22798,22706,22682,22668,22730,22782,3.4979248046875,3.4942626953125,3.49090576171875,3.494873046875,3.48968505859375,3.50006103515625,3.49365234375,3.48846435546875,3.47412109375,3.47412109375,3.47869873046875,3.46466064453125,3.46099853515625,3.4588623046875,3.46832275390625,3.47625732421875
4107,148406,198870,1.695,22906,22882,22856,22882,22854,22914,22882,22830,22754,22758,22768,22702,22670,22636,22728,22754,3.49517822265625,3.49151611328125,3.487548828125,3.49151611328125,3.48724365234375,3.49639892578125,3.49151611328125,3.48358154296875,3.47198486328125,3.47259521484375,3.47412109375,3.46405029296875,3.45916748046875,3.4539794921875,3.468017578125,3.47198486328125
4108,148443,198871,1.6955,22864,22844,22820,22846,22812,22870,22838,22808,22722,22720,22740,22644,22640,22608,22664,22736,3.48876953125,3.4857177734375,3.4820556640625,3.48602294921875,3.4808349609375,3.48968505859375,3.48480224609375,3.480224609375,3.46710205078125,3.466796875,3.4698486328125,3.4552001953125,3.45458984375,3.44970703125,3.458251953125,3.46923828125
4109,148480,198872,1.696,22982,22966,22940,22960,22928,23002,22958,22928,22822,22822,22836,22762,22740,22708,22792,22844,3.50677490234375,3.50433349609375,3.5003662109375,3.50341796875,3.49853515625,3.50982666015625,3.50311279296875,3.49853515625,3.48236083984375,3.48236083984375,3.4844970703125,3.47320556640625,3.4698486328125,3.4649658203125,3.477783203125,3.4857177734375
4110,148517,198873,1.6965,22948,22912,22906,22930,22886,22964,22924,22890,22808,22784,22810,22740,22718,22694,22762,22810,3.5015869140625,3.49609375,3.49517822265625,3.49884033203125,3.49212646484375,3.5040283203125,3.4979248046875,3.49273681640625,3.480224609375,3.4765625,3.48052978515625,3.4698486328125,3.46649169921875,3.46282958984375,3.47320556640625,3.48052978515625
4111,148554,198874,1.697,22916,22896,22870,22894,22860,22928,22890,22858,22760,22774,22776,22716,22680,22650,22732,22786,3.4967041015625,3.49365234375,3.48968505859375,3.49334716796875,3.4881591796875,3.49853515625,3.49273681640625,3.48785400390625,3.472900390625,3.47503662109375,3.475341796875,3.4661865234375,3.460693359375,3.45611572265625,3.4686279296875,3.47686767578125
4112,148591,198875,1.6975,22962,22932,22914,22944,22906,22974,22934,22892,22814,22812,22826,22754,22740,22696,22788,22836,3.50372314453125,3.4991455078125,3.49639892578125,3.5009765625,3.49517822265625,3.50555419921875,3.49945068359375,3.4930419921875,3.48114013671875,3.4808349609375,3.48297119140625,3.47198486328125,3.4698486328125,3.463134765625,3.4771728515625,3.4844970703125
4113,148628,198876,1.698,22882,22858,22838,22866,22814,22890,22868,22830,22734,22714,22742,22650,22650,22624,22700,22746,3.49151611328125,3.48785400390625,3.48480224609375,3.48907470703125,3.48114013671875,3.49273681640625,3.4893798828125,3.48358154296875,3.46893310546875,3.46588134765625,3.47015380859375,3.45611572265625,3.45611572265625,3.4521484375,3.4637451171875,3.47076416015625
4114,148665,198877,1.6985,22946,22944,22904,22932,22896,22980,22944,22898,22818,22796,22826,22742,22720,22702,22780,22806,3.50128173828125,3.5009765625,3.494873046875,3.4991455078125,3.49365234375,3.5064697265625,3.5009765625,3.49395751953125,3.48175048828125,3.4783935546875,3.48297119140625,3.47015380859375,3.466796875,3.46405029296875,3.4759521484375,3.47991943359375
4116,148734,198878,1.699,23038,23022,22996,23016,22986,23054,23014,22982,22878,22886,22902,22818,22806,22768,22856,22898,3.51531982421875,3.51287841796875,3.5089111328125,3.511962890625,3.50738525390625,3.51776123046875,3.51165771484375,3.50677490234375,3.49090576171875,3.49212646484375,3.49456787109375,3.48175048828125,3.47991943359375,3.47412109375,3.487548828125,3.49395751953125
4117,148771,198879,1.6995,22970,22948,22930,22940,22912,22982,22946,22904,22814,22824,22834,22758,22736,22724,22788,22840,3.50494384765625,3.5015869140625,3.49884033203125,3.5003662109375,3.49609375,3.50677490234375,3.50128173828125,3.494873046875,3.48114013671875,3.482666015625,3.48419189453125,3.47259521484375,3.46923828125,3.4674072265625,3.4771728515625,3.485107421875
4119,148840,198880,1.7,22934,22912,22892,22922,22882,22944,22918,22884,22786,22776,22808,22720,22710,22682,22760,22810,3.49945068359375,3.49609375,3.4930419921875,3.49761962890625,3.49151611328125,3.5009765625,3.49700927734375,3.4918212890625,3.47686767578125,3.475341796875,3.480224609375,3.466796875,3.46527099609375,3.46099853515625,3.472900390625,3.48052978515625
4120,148877,198881,1.7005,23010,22984,22966,22990,22948,23030,22994,22954,22862,22840,22870,22784,22780,22756,22826,22870,3.51104736328125,3.507080078125,3.50433349609375,3.50799560546875,3.5015869140625,3.51409912109375,3.50860595703125,3.50250244140625,3.48846435546875,3.485107421875,3.48968505859375,3.4765625,3.4759521484375,3.4722900390625,3.48297119140625,3.48968505859375
4122,148946,198882,1.701,23010,22982,22970,22994,22948,23010,22988,22952,22862,22846,22876,22780,22780,22748,22826,22872,3.51104736328125,3.50677490234375,3.50494384765625,3.50860595703125,3.5015869140625,3.51104736328125,3.5076904296875,3.502197265625,3.48846435546875,3.48602294921875,3.4906005859375,3.4759521484375,3.4759521484375,3.4710693359375,3.48297119140625,3.489990234375
4123,148983,198883,1.7015,22920,22900,22882,22902,22866,22934,22894,22866,22768,22778,22806,22712,22708,22668,22736,22804,3.497314453125,3.4942626953125,3.49151611328125,3.49456787109375,3.48907470703125,3.49945068359375,3.49334716796875,3.48907470703125,3.47412109375,3.47564697265625,3.47991943359375,3.465576171875,3.4649658203125,3.4588623046875,3.46923828125,3.4796142578125
4124,149020,198884,1.702,22988,22964,22948,22968,22930,23004,22958,22934,22852,22840,22864,22778,22750,22734,22808,22862,3.5076904296875,3.5040283203125,3.5015869140625,3.504638671875,3.49884033203125,3.5101318359375,3.50311279296875,3.49945068359375,3.4869384765625,3.485107421875,3.48876953125,3.47564697265625,3.47137451171875,3.46893310546875,3.480224609375,3.48846435546875
4125,149057,198885,1.7025,22970,22950,22922,22938,22918,22986,22942,22900,22822,22806,22834,22748,22742,22704,22784,22816,3.50494384765625,3.50189208984375,3.49761962890625,3.50006103515625,3.49700927734375,3.50738525390625,3.50067138671875,3.4942626953125,3.48236083984375,3.47991943359375,3.48419189453125,3.4710693359375,3.47015380859375,3.46435546875,3.4765625,3.4814453125
4126,149094,198886,1.703,22992,22972,22950,22976,22942,23004,22976,22936,22850,22836,22838,22782,22766,22710,22790,22852,3.50830078125,3.5052490234375,3.50189208984375,3.505859375,3.50067138671875,3.5101318359375,3.505859375,3.499755859375,3.48663330078125,3.4844970703125,3.48480224609375,3.47625732421875,3.47381591796875,3.46527099609375,3.47747802734375,3.4869384765625
4127,149131,198887,1.7035,22944,22920,22902,22928,22884,22968,22928,22888,22804,22784,22826,22722,22720,22696,22762,22804,3.5009765625,3.497314453125,3.49456787109375,3.49853515625,3.4918212890625,3.504638671875,3.49853515625,3.492431640625,3.4796142578125,3.4765625,3.48297119140625,3.46710205078125,3.466796875,3.463134765625,3.47320556640625,3.4796142578125
4128,149168,198888,1.704,22888,22860,22848,22880,22832,22910,22878,22824,22756,22754,22776,22690,22680,22636,22720,22756,3.492431640625,3.4881591796875,3.486328125,3.4912109375,3.48388671875,3.49578857421875,3.49090576171875,3.482666015625,3.4722900390625,3.47198486328125,3.475341796875,3.46221923828125,3.460693359375,3.4539794921875,3.466796875,3.4722900390625
4129,149205,198889,1.7045,22960,22940,22918,22936,22912,22984,22946,22900,22824,22796,22830,22746,22740,22698,22784,22808,3.50341796875,3.5003662109375,3.49700927734375,3.499755859375,3.49609375,3.507080078125,3.50128173828125,3.4942626953125,3.482666015625,3.4783935546875,3.48358154296875,3.47076416015625,3.4698486328125,3.46343994140625,3.4765625,3.480224609375
4130,149242,198890,1.705,23012,23004,22976,23006,22974,23042,23006,22958,22880,22872,22880,22784,22796,22768,22836,22874,3.5113525390625,3.5101318359375,3.505859375,3.51043701171875,3.50555419921875,3.51593017578125,3.51043701171875,3.50311279296875,3.4912109375,3.489990234375,3.4912109375,3.4765625,3.4783935546875,3.47412109375,3.4844970703125,3.49029541015625
4131,149279,198891,1.7055,22942,22926,22906,22932,22894,22972,22934,22890,22814,22790,22822,22742,22722,22702,22768,22806,3.50067138671875,3.49822998046875,3.49517822265625,3.4991455078125,3.49334716796875,3.5052490234375,3.49945068359375,3.49273681640625,3.48114013671875,3.47747802734375,3.48236083984375,3.47015380859375,3.46710205078125,3.46405029296875,3.47412109375,3.47991943359375
4133,149348,198892,1.706,22884,22860,22848,22872,22822,22906,22874,22832,22752,22748,22772,22686,22670,22632,22718,22750,3.4918212890625,3.4881591796875,3.486328125,3.489990234375,3.48236083984375,3.49517822265625,3.49029541015625,3.48388671875,3.4716796875,3.4710693359375,3.4747314453125,3.46160888671875,3.45916748046875,3.453369140625,3.46649169921875,3.47137451171875
4134,149385,198893,1.7065,22822,22806,22782,22806,22766,22840,22802,22764,22692,22678,22702,22616,22610,22574,22656,22680,3.48236083984375,3.47991943359375,3.47625732421875,3.47991943359375,3.47381591796875,3.485107421875,3.47930908203125,3.4735107421875,3.4625244140625,3.46038818359375,3.46405029296875,3.450927734375,3.45001220703125,3.44451904296875,3.45703125,3.460693359375
4136,149454,198894,1.707,22908,22882,22850,22878,22846,22922,22886,22834,22750,22742,22766,22682,22658,22636,22708,22742,3.4954833984375,3.49151611328125,3.48663330078125,3.49090576171875,3.48602294921875,3.49761962890625,3.49212646484375,3.48419189453125,3.47137451171875,3.47015380859375,3.47381591796875,3.46099853515625,3.45733642578125,3.4539794921875,3.4649658203125,3.47015380859375
4137,149491,198895,1.7075,22944,22922,22910,22934,22880,22968,22930,22886,22792,22778,22810,22712,22712,22676,22764,22802,3.5009765625,3.49761962890625,3.49578857421875,3.49945068359375,3.4912109375,3.504638671875,3.49884033203125,3.49212646484375,3.477783203125,3.47564697265625,3.48052978515625,3.465576171875,3.465576171875,3.4600830078125,3.4735107421875,3.47930908203125
4139,149560,198896,1.708,22946,22926,22910,22936,22884,22968,22930,22892,22802,22782,22814,22720,22720,22690,22764,22810,3.50128173828125,3.49822998046875,3.49578857421875,3.499755859375,3.4918212890625,3.504638671875,3.49884033203125,3.4930419921875,3.47930908203125,3.47625732421875,3.48114013671875,3.466796875,3.466796875,3.46221923828125,3.4735107421875,3.48052978515625
4140,149597,198897,1.7085,22802,22780,22758,22780,22746,22814,22774,22738,22666,22648,22678,22590,22578,22548,22628,22678,3.47930908203125,3.4759521484375,3.47259521484375,3.4759521484375,3.47076416015625,3.48114013671875,3.47503662109375,3.46954345703125,3.45855712890625,3.455810546875,3.46038818359375,3.44696044921875,3.44512939453125,3.4405517578125,3.4527587890625,3.46038818359375
4141,149634,198898,1.709,23012,22978,22970,22986,22940,23026,22992,22954,22860,22842,22872,22780,22772,22736,22820,22874,3.5113525390625,3.50616455078125,3.50494384765625,3.50738525390625,3.5003662109375,3.51348876953125,3.50830078125,3.50250244140625,3.4881591796875,3.48541259765625,3.489990234375,3.4759521484375,3.4747314453125,3.46923828125,3.4820556640625,3.49029541015625
4142,149671,198899,1.7095,22926,22906,22888,22912,22878,22946,22912,22870,22794,22786,22810,22718,22708,22676,22758,22810,3.49822998046875,3.49517822265625,3.492431640625,3.49609375,3.49090576171875,3.50128173828125,3.49609375,3.48968505859375,3.47808837890625,3.47686767578125,3.48052978515625,3.46649169921875,3.4649658203125,3.4600830078125,3.47259521484375,3.48052978515625
4143,149708,198900,1.71,23012,22984,22964,22992,22954,23030,22998,22954,22856,22848,22868,22786,22774,22744,22820,22866,3.5113525390625,3.507080078125,3.5040283203125,3.50830078125,3.50250244140625,3.51409912109375,3.50921630859375,3.50250244140625,3.487548828125,3.486328125,3.4893798828125,3.47686767578125,3.47503662109375,3.470458984375,3.4820556640625,3.48907470703125
4144,149745,198901,1.7105,22996,22972,22954,22978,22944,23008,22974,22936,22856,22848,22870,22772,22754,22738,22800,22868,3.5089111328125,3.5052490234375,3.50250244140625,3.50616455078125,3.5009765625,3.5107421875,3.50555419921875,3.499755859375,3.487548828125,3.486328125,3.48968505859375,3.4747314453125,3.47198486328125,3.46954345703125,3.47900390625,3.4893798828125
4145,149782,198902,1.711,22950,22944,22920,22938,22904,22982,22944,22904,22818,22814,22840,22748,22744,22704,22786,22836,3.50189208984375,3.5009765625,3.497314453125,3.50006103515625,3.494873046875,3.50677490234375,3.5009765625,3.494873046875,3.48175048828125,3.48114013671875,3.485107421875,3.4710693359375,3.470458984375,3.46435546875,3.47686767578125,3.4844970703125
4146,149819,198903,1.7115,23016,22994,22972,22998,22966,23040,23010,22960,22884,22882,22900,22812,22806,22766,22852,22876,3.511962890625,3.50860595703125,3.5052490234375,3.50921630859375,3.50433349609375,3.515625,3.51104736328125,3.50341796875,3.4918212890625,3.49151611328125,3.4942626953125,3.4808349609375,3.47991943359375,3.47381591796875,3.4869384765625,3.4906005859375
4147,149856,198904,1.712,23068,23040,23022,23050,23012,23074,23046,23010,22920,22904,22926,22846,22816,22796,22864,22928,3.5198974609375,3.515625,3.51287841796875,3.51715087890625,3.5113525390625,3.52081298828125,3.51654052734375,3.51104736328125,3.497314453125,3.494873046875,3.49822998046875,3.48602294921875,3.4814453125,3.4783935546875,3.48876953125,3.49853515625
4148,149893,198905,1.7125,23012,22986,22974,22996,22950,23012,22988,22954,22862,22850,22878,22778,22778,22750,22830,22870,3.5113525390625,3.50738525390625,3.50555419921875,3.5089111328125,3.50189208984375,3.5113525390625,3.5076904296875,3.50250244140625,3.48846435546875,3.48663330078125,3.49090576171875,3.47564697265625,3.47564697265625,3.47137451171875,3.48358154296875,3.48968505859375
4150,149962,198906,1.713,23020,23012,22992,23006,22980,23044,23006,22958,22888,22878,22890,22812,22800,22758,22848,22882,3.5125732421875,3.5113525390625,3.50830078125,3.51043701171875,3.5064697265625,3.5162353515625,3.51043701171875,3.50311279296875,3.492431640625,3.49090576171875,3.49273681640625,3.4808349609375,3.47900390625,3.47259521484375,3.486328125,3.49151611328125
